图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,哈密瓜-预测置信度,圣女果-预测置信度,山竹-预测置信度,杨梅-预测置信度,柚子-预测置信度,柠檬-预测置信度,桂圆-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,火龙果-预测置信度,猕猴桃-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,芒果-预测置信度,苦瓜-预测置信度,苹果-红-预测置信度,苹果-青-预测置信度,草莓-预测置信度,荔枝-预测置信度,菠萝-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,香蕉-预测置信度,黄瓜-预测置信度
..\..\data\fruit30_split\val\圣女果\144.jpeg,1,圣女果,1,圣女果,26,西红柿,24,葡萄-红,True,2.8806247e-05,0.97223794,0.0015108755,9.297955e-05,2.0287083e-05,0.00017945828,0.00085841474,3.7358716e-06,0.0012201208,1.3133204e-06,4.3054047e-07,8.767661e-05,0.001677143,0.0013491114,0.0010639981,2.2074093e-05,1.1531717e-05,8.806443e-05,4.101556e-05,2.8585525e-06,0.00011350915,0.0017401085,5.5900662e-05,0.00012749185,0.0018106124,1.0595074e-05,0.01383696,0.0017533959,4.179685e-05,1.1748432e-05
..\..\data\fruit30_split\val\圣女果\150.jpg,1,圣女果,27,车厘子,26,西红柿,1,圣女果,True,2.2765154e-07,0.030480959,1.3456986e-06,0.00034811426,0.0030740262,3.2657206e-06,2.7778276e-05,3.4331273e-07,0.00046259086,1.4363746e-05,3.3799404e-07,2.2384167e-07,0.0005996041,0.00014857591,2.2084141e-06,5.333749e-06,0.00016410307,7.635701e-05,5.0297895e-05,1.1132279e-06,0.0022053553,9.311547e-05,1.2341655e-08,2.8966582e-08,2.366276e-05,0.004551967,0.094003566,0.8634653,0.00019407987,1.8012024e-06
..\..\data\fruit30_split\val\圣女果\151.jpg,1,圣女果,1,圣女果,27,车厘子,26,西红柿,True,1.0953535e-10,0.99839777,3.6260641e-07,1.3073047e-06,1.0659384e-06,6.355459e-08,1.3448924e-09,1.8167115e-10,5.0707257e-08,4.8069985e-11,1.6350334e-08,8.394138e-11,0.000177078,1.2540464e-07,6.2789535e-10,1.9127724e-09,7.979928e-08,3.453268e-08,1.2199537e-06,2.1070546e-08,5.693186e-07,5.73553e-07,6.944576e-10,5.113165e-09,0.00014590521,3.1254377e-08,0.0002642204,0.0010096146,2.4393685e-08,7.242994e-11
..\..\data\fruit30_split\val\圣女果\161.jpg,1,圣女果,1,圣女果,27,车厘子,26,西红柿,True,2.0972348e-05,0.93649936,0.00011712038,3.9869083e-06,1.4233076e-05,6.944551e-06,0.00017474264,2.3300406e-06,2.875784e-06,5.142039e-08,3.296062e-08,6.955417e-05,1.3309798e-05,0.00013542813,0.00039725547,1.3697289e-06,0.00068780046,3.984865e-05,9.6268905e-06,2.0555754e-06,5.4655222e-05,6.468815e-05,1.2994722e-07,1.150809e-08,0.00097556243,7.1871814e-06,0.02648517,0.03420933,3.943587e-06,3.211437e-07
..\..\data\fruit30_split\val\圣女果\163.jpg,1,圣女果,1,圣女果,27,车厘子,26,西红柿,True,9.909296e-06,0.5065986,4.9334212e-05,0.00252396,0.001463764,6.448858e-06,6.289164e-06,7.138576e-06,0.0013749812,5.9257087e-07,1.1334356e-05,4.4316166e-05,0.0040781354,2.763216e-05,4.5238407e-06,3.2186566e-05,6.6070825e-05,5.088297e-05,2.2977685e-05,0.00021461885,0.0104726385,0.00042946663,4.6077566e-05,8.02697e-05,0.0012121393,0.000116889685,0.087465495,0.38355994,3.7678367e-06,1.9557692e-05
..\..\data\fruit30_split\val\圣女果\175.png,1,圣女果,1,圣女果,27,车厘子,26,西红柿,True,9.780782e-07,0.9624518,0.0003992336,2.3652003e-05,0.0024392258,9.007725e-06,2.2278624e-05,0.00018700598,0.00013705574,9.2384346e-07,0.00050591485,6.889532e-05,0.0033207927,0.00033473677,1.0965845e-05,2.3867226e-06,0.00015688721,1.9864979e-06,0.0007578027,9.782927e-05,0.00010044881,3.4945162e-05,1.4920225e-08,1.9154734e-06,0.00069579354,8.108429e-05,0.011467946,0.01662782,6.0237886e-05,4.0260622e-07
..\..\data\fruit30_split\val\圣女果\181.jpg,1,圣女果,1,圣女果,26,西红柿,16,芒果,True,0.0002135989,0.6081911,2.2157328e-06,0.00012028123,0.0051784217,0.0096580135,1.2321066e-06,0.0156782,0.00052148773,7.671603e-06,2.3385344e-05,0.0002693754,0.0073835053,0.0030996127,2.8078823e-05,0.0064873835,0.027511042,1.3456676e-05,0.00029696221,0.0020768328,0.000722326,0.0015603566,0.000121912446,0.00033135133,3.132646e-05,0.00021703356,0.30965894,0.00037687254,0.00021010972,7.917247e-06
..\..\data\fruit30_split\val\圣女果\182.jpg,1,圣女果,4,柚子,1,圣女果,5,柠檬,True,0.00043239744,0.26281443,0.0010471751,0.00032542163,0.46418843,0.084371455,0.00014719159,2.7841275e-05,0.00083000713,0.0007818469,4.2851378e-05,0.00025405013,0.0019755634,0.0070816902,3.584846e-05,0.0026193464,0.0028492003,0.0006277268,0.081395246,6.1465245e-05,0.0017645071,0.003146372,0.00015482702,8.344871e-05,0.0060355985,0.0034125675,0.07187134,0.0015529781,6.788008e-05,1.3013432e-06
..\..\data\fruit30_split\val\圣女果\191.jpg,1,圣女果,1,圣女果,15,脐橙,5,柠檬,True,0.000932329,0.9066751,3.515817e-05,6.5593e-06,0.010506983,0.019699903,0.00024717915,0.0011304083,6.229211e-05,1.5514753e-07,1.7098102e-06,0.00012752264,0.0013599639,0.014812706,1.7624634e-05,0.034403477,0.0009089026,1.5730072e-06,7.817548e-05,0.00012863698,4.9001042e-05,1.2272197e-05,1.4542981e-05,1.0747187e-05,2.2632768e-05,2.7097706e-06,0.0064838096,3.5566736e-05,0.002155119,7.7075485e-05
..\..\data\fruit30_split\val\圣女果\196.jpg,1,圣女果,1,圣女果,26,西红柿,12,石榴,True,0.00019214825,0.85887235,2.7238552e-06,6.5161053e-06,0.0001738985,7.477399e-05,0.0002654434,0.0016024904,8.312013e-05,5.764532e-06,3.3432912e-06,1.0486071e-05,0.051243614,0.010810845,0.00071958185,0.0017695897,0.00054518145,3.0287836e-07,0.00029982993,1.720493e-06,0.000104132676,0.00032773096,1.9046771e-06,1.6819565e-07,0.00016325117,5.6175336e-06,0.07061753,0.002078352,1.5842768e-05,1.7780621e-06
..\..\data\fruit30_split\val\圣女果\22.jpg,1,圣女果,1,圣女果,26,西红柿,20,草莓,True,0.00045947963,0.49837393,0.0011264528,3.7734717e-05,0.004506531,0.0063315476,0.0021556688,2.5342397e-05,0.0012379341,3.3779794e-05,0.00010314331,0.00027689995,0.0014946961,0.029012023,0.03419696,0.0003973133,0.011548247,0.006314036,0.0046822117,0.00016862182,0.042897247,0.014681371,9.7174954e-05,0.000100515615,0.017163828,0.011152004,0.29048502,0.01307535,7.213713e-05,0.007792709
..\..\data\fruit30_split\val\圣女果\26.jpg,1,圣女果,1,圣女果,24,葡萄-红,26,西红柿,True,7.796548e-06,0.9350369,0.000195077,8.642697e-05,0.000111816225,7.5925327e-06,0.00028623617,1.2465782e-06,0.00022782941,7.3335514e-08,2.0537543e-07,0.00011357934,0.0015934634,0.0011388565,1.8959647e-05,5.7632624e-06,4.3403248e-05,2.659234e-05,8.344704e-05,9.728702e-06,0.011613104,0.0040878505,1.9096171e-06,3.428828e-06,0.020373752,0.00012780803,0.012704694,0.012069504,2.2179482e-05,8.0590985e-07
..\..\data\fruit30_split\val\圣女果\27.jpg,1,圣女果,15,脐橙,1,圣女果,13,砂糖橘,True,0.0044828053,0.18439963,9.349363e-05,0.0002645695,0.025299583,0.024838204,4.101441e-05,0.000108283166,0.00030337123,1.0492716e-05,6.4993937e-06,1.3577787e-06,0.00014716694,0.07982126,2.2549055e-05,0.6311465,0.0016297037,7.1783825e-06,0.00012359663,0.0002183191,1.8162202e-05,0.00011369252,0.0001609672,8.727493e-06,6.894817e-06,5.57847e-05,0.04232495,0.0012193654,0.0024819141,0.0006439486
..\..\data\fruit30_split\val\圣女果\28.jpg,1,圣女果,1,圣女果,13,砂糖橘,26,西红柿,True,9.232792e-06,0.98397785,3.9271054e-05,2.4143117e-07,6.9717134e-05,0.00067110575,8.448028e-05,3.093011e-06,0.00030431015,4.2671253e-08,3.1350606e-07,3.0922456e-05,0.0005613368,0.0066268365,3.890629e-05,0.00016721591,3.9864877e-05,2.713134e-06,3.1200652e-06,1.255553e-05,1.2917249e-05,0.0001482149,2.069218e-07,4.803993e-05,0.00042808618,4.523911e-06,0.0066193575,8.552029e-05,9.968796e-06,1.7505377e-07
..\..\data\fruit30_split\val\圣女果\31.jpg,1,圣女果,1,圣女果,24,葡萄-红,27,车厘子,True,3.6915794e-06,0.9468879,1.5946582e-05,1.3613583e-05,8.6288566e-07,5.456508e-06,2.7448366e-05,1.3711552e-07,1.738864e-05,1.03710086e-07,6.5834435e-08,2.699971e-07,0.0014804136,2.6301048e-05,0.0004667052,1.9528621e-05,3.0096364e-06,5.523566e-06,1.7461107e-07,3.6422628e-07,1.2929547e-07,0.00049497257,7.9889924e-07,1.8960127e-05,0.04303845,2.245363e-07,0.00067030295,0.006719892,8.129216e-05,7.646618e-09
..\..\data\fruit30_split\val\圣女果\35.jpg,1,圣女果,13,砂糖橘,15,脐橙,1,圣女果,True,0.0005005352,0.060614556,1.3449005e-07,1.0088193e-05,0.017351186,0.00021125384,5.099361e-07,0.00011003282,5.6608205e-06,7.7279077e-07,1.5276171e-07,2.1353264e-07,2.8022332e-05,0.7312619,0.0012277701,0.14799997,0.023143655,1.980977e-07,6.5296634e-05,5.0012436e-06,0.00027202704,1.1779972e-05,5.1581334e-05,3.4978945e-07,5.092535e-08,1.6559474e-06,0.017100217,4.901149e-06,1.523744e-05,5.2258306e-06
..\..\data\fruit30_split\val\圣女果\39.jpeg,1,圣女果,1,圣女果,12,石榴,13,砂糖橘,True,2.5338414e-07,0.79992455,3.7741564e-05,0.000100327066,7.823106e-05,2.811524e-06,1.1121574e-05,3.4673976e-06,3.3723023e-05,7.787569e-07,1.2123461e-06,8.703463e-08,0.0870982,0.06719309,4.5533832e-07,1.547858e-05,0.00025480357,2.5627588e-07,0.0006914908,2.5475873e-07,0.007293829,0.0067399074,3.215326e-06,1.6520028e-06,0.0073875766,1.1078151e-05,0.017395688,0.0057166633,1.9948861e-06,5.3210915e-08
..\..\data\fruit30_split\val\圣女果\42.jpg,1,圣女果,1,圣女果,27,车厘子,26,西红柿,True,7.634462e-07,0.9970644,6.8776666e-07,1.867165e-06,6.9782673e-06,8.229621e-07,8.33306e-08,5.354907e-07,2.3372484e-06,7.257934e-07,5.198416e-09,1.1878975e-08,4.077639e-05,9.805868e-06,8.884856e-06,2.299544e-07,4.8398942e-06,8.684477e-06,1.732271e-07,6.090042e-08,6.707456e-07,3.7960376e-06,3.2973796e-07,7.327804e-07,0.00068225793,6.729709e-07,0.000999543,0.0010812668,7.790542e-05,3.0837114e-08
..\..\data\fruit30_split\val\圣女果\44.jpg,1,圣女果,1,圣女果,20,草莓,27,车厘子,True,2.7159313e-06,0.9204827,2.5310665e-05,8.4381434e-05,9.655993e-06,7.596676e-06,1.7294586e-06,2.1782992e-06,1.2876642e-05,6.004166e-08,1.7599224e-07,9.0147523e-07,0.00061379257,0.005093938,2.766936e-05,6.3134285e-06,8.245111e-05,2.9994331e-05,9.756669e-06,4.2654287e-07,0.04696437,0.0005102789,2.7731294e-06,1.0959255e-06,0.0007522098,0.00018311254,0.0074678464,0.017577356,4.460563e-05,1.7990662e-06
..\..\data\fruit30_split\val\圣女果\48.jpeg,1,圣女果,1,圣女果,26,西红柿,13,砂糖橘,True,3.6868675e-11,0.99320424,3.802516e-07,4.8238513e-10,4.242361e-07,8.29028e-07,4.9668916e-08,5.617672e-08,6.474077e-06,2.0397148e-12,5.6549085e-09,1.3323939e-08,0.00028747864,0.00044708958,4.7637365e-09,1.2174986e-07,6.643089e-08,1.0796246e-09,2.7040562e-07,1.9410167e-07,1.8031804e-07,2.1414685e-07,3.4023256e-10,7.89094e-08,4.030894e-06,6.0030075e-08,0.006031006,1.6725127e-05,4.3012727e-09,4.939903e-10
..\..\data\fruit30_split\val\圣女果\53.jpg,1,圣女果,1,圣女果,20,草莓,26,西红柿,True,1.9856745e-06,0.95122015,4.4506828e-07,0.0001665185,0.00011464694,1.9777171e-05,1.3869813e-07,1.00432494e-07,2.502341e-06,1.6342025e-07,2.9272157e-06,9.198313e-07,0.0002855657,2.5940188e-05,4.0574123e-05,2.0881298e-06,6.534186e-05,7.13787e-05,4.601035e-06,1.6930828e-06,0.024125265,0.00015429844,3.71674e-06,7.156716e-07,0.0009288356,0.0059322896,0.015960459,0.0008500809,4.9754453e-06,1.1882547e-05
..\..\data\fruit30_split\val\圣女果\56.jpg,1,圣女果,25,西瓜,2,山竹,26,西红柿,False,0.000115981726,0.1036592,0.18875541,0.0004900993,0.00017566075,0.00018481404,8.1874526e-07,7.3006794e-07,0.016787386,2.8788409e-06,8.698322e-06,3.26249e-06,0.0017922294,0.0004006641,0.0041159485,1.1878012e-05,8.914382e-05,0.0059371293,2.151462e-05,7.6630226e-05,0.0065762415,0.0007039389,9.7942866e-05,6.155603e-05,0.0005217558,0.42841196,0.11109215,0.024183528,0.016419943,0.089300856
..\..\data\fruit30_split\val\圣女果\58.jpg,1,圣女果,26,西红柿,1,圣女果,8,椰子,True,4.7852056e-05,0.315596,0.00014358705,3.542753e-05,0.0018809699,0.00042325837,3.2411856e-06,0.00011610548,0.012004667,9.098268e-09,1.4115858e-08,2.0756697e-05,0.00012919772,0.0027536813,5.2430023e-06,0.003288209,0.00032474138,7.3237203e-07,1.23632e-05,0.0005779097,0.00014847737,0.00036071695,4.4481594e-06,6.071442e-06,2.5600684e-07,3.874636e-06,0.6617031,0.00036713172,5.2020027e-06,3.6776673e-05
..\..\data\fruit30_split\val\圣女果\60.jpeg,1,圣女果,1,圣女果,27,车厘子,26,西红柿,True,1.32165265e-08,0.89346707,2.082423e-06,0.00020694161,5.8221485e-06,2.1314668e-06,1.9948742e-07,3.2459757e-06,2.459611e-05,3.0989096e-08,1.3240643e-07,8.3694135e-07,0.0002606238,5.4377183e-06,1.9124765e-07,5.847466e-08,4.30194e-05,9.857918e-06,2.9419878e-06,1.4674399e-06,0.00010770128,5.5973993e-05,4.739826e-07,3.1802145e-07,0.0007706314,5.164896e-06,0.011230274,0.09376326,2.9253371e-05,1.9349427e-07
..\..\data\fruit30_split\val\圣女果\61.jpg,1,圣女果,1,圣女果,26,西红柿,27,车厘子,True,5.059639e-06,0.9340338,1.3049341e-06,9.007175e-07,3.107938e-05,5.533855e-07,4.849917e-06,4.2889664e-07,1.734871e-06,1.3316835e-08,5.3476278e-08,4.411055e-08,1.2309054e-05,0.00023804801,1.9624209e-05,9.473547e-07,1.702787e-05,7.785035e-06,4.9614722e-05,1.4141683e-06,8.423304e-05,8.3243385e-06,4.6030546e-08,1.2031933e-07,2.9768262e-06,2.5611823e-06,0.05599556,0.009474149,5.4888037e-06,6.846834e-08
..\..\data\fruit30_split\val\圣女果\63.jpg,1,圣女果,1,圣女果,27,车厘子,26,西红柿,True,1.1204458e-08,0.94388455,5.7355037e-06,1.2016681e-05,8.905367e-06,5.602168e-07,1.4054572e-06,4.9957936e-07,2.8703897e-05,6.609061e-09,5.5014745e-08,2.1901665e-06,0.004917594,7.298686e-05,6.184439e-07,1.6424158e-06,5.8123946e-06,1.0885645e-06,1.2899144e-06,9.59827e-07,0.00017689887,2.8765115e-05,1.900317e-07,1.6506651e-07,0.00020071761,1.1049143e-06,0.022962002,0.027676778,6.378677e-06,2.837059e-07
..\..\data\fruit30_split\val\圣女果\65.jpg,1,圣女果,1,圣女果,27,车厘子,26,西红柿,True,3.0810625e-09,0.91123015,9.789131e-07,0.00020077263,3.912027e-05,3.2628263e-06,4.9266262e-08,4.375487e-07,4.52356e-05,4.150804e-08,9.97629e-08,9.791751e-08,0.01354805,0.00013647883,1.6012202e-09,7.222354e-06,5.1038314e-05,5.7217047e-08,6.411973e-06,3.1631814e-06,3.7023492e-05,3.2575e-06,1.8784112e-07,3.5735124e-07,6.5969296e-05,1.739229e-07,0.0184017,0.056217026,1.6819088e-06,4.9917284e-09
..\..\data\fruit30_split\val\圣女果\71.jpeg,1,圣女果,27,车厘子,1,圣女果,26,西红柿,True,8.476553e-08,0.34760392,1.3722952e-05,3.2624026e-05,1.0480192e-05,1.0230455e-06,2.207558e-06,9.4943935e-08,1.4039128e-05,3.4777788e-08,3.509753e-07,4.151001e-09,0.0015579786,0.00032911412,6.6320904e-09,1.450381e-07,3.824585e-07,2.5078841e-09,9.9825134e-05,2.0718113e-07,3.0660296e-05,0.00014048457,7.316953e-08,1.8649432e-08,0.00023091213,3.726022e-07,0.0020604169,0.6478708,1.0786563e-07,1.2609849e-10
..\..\data\fruit30_split\val\圣女果\72.jpg,1,圣女果,1,圣女果,26,西红柿,27,车厘子,True,2.3127511e-10,0.8763018,3.637015e-08,5.9121206e-09,2.3036593e-07,4.2397517e-08,6.918266e-11,1.4672323e-08,3.693691e-08,6.215494e-10,5.0043454e-08,5.0194657e-09,3.908978e-05,5.554435e-08,2.979286e-11,8.7903995e-10,2.4677678e-07,9.363508e-10,1.5648383e-06,2.60605e-07,7.848192e-07,3.5579514e-08,1.1886764e-09,1.0489157e-08,1.3524993e-06,1.3047893e-08,0.10934955,0.014304778,1.9689522e-10,3.5894185e-10
..\..\data\fruit30_split\val\圣女果\76.jpg,1,圣女果,1,圣女果,27,车厘子,26,西红柿,True,9.677717e-09,0.9165652,4.6822854e-05,9.7730815e-05,3.0788637e-05,2.2942683e-07,7.247615e-08,6.1907326e-07,2.6950484e-05,1.26972e-07,1.6951661e-07,1.1554258e-06,0.020733662,4.027792e-05,1.4251795e-07,3.473905e-07,2.114948e-05,1.8314716e-07,1.0123815e-05,5.782374e-07,0.0002709192,2.2378135e-05,6.721605e-07,2.629218e-07,0.001851786,4.6169407e-06,0.021230737,0.039038885,3.4028192e-06,6.854605e-08
..\..\data\fruit30_split\val\圣女果\88.jpg,1,圣女果,1,圣女果,26,西红柿,27,车厘子,True,1.519555e-07,0.46649674,1.9246623e-05,1.451475e-05,1.6701556e-06,4.740524e-06,6.9353257e-07,7.794488e-09,4.205443e-06,1.0955157e-07,4.657727e-06,6.382937e-08,0.0019070822,0.00026545415,4.0005575e-06,4.0406603e-06,5.0193644e-06,9.133558e-06,3.6500355e-06,1.1691393e-07,0.006623645,2.5511936e-05,1.0664385e-06,4.7171525e-07,0.00013703728,2.4094225e-06,0.2968567,0.22760238,7.466435e-07,4.7483068e-06
..\..\data\fruit30_split\val\山竹\101.jpg,2,山竹,2,山竹,8,椰子,11,猕猴桃,True,2.9493616e-05,1.0611081e-05,0.99948573,1.4078998e-07,2.976844e-06,1.6731833e-06,1.5470256e-06,5.486664e-08,0.00025763444,5.9567057e-08,6.8328987e-09,0.00013153887,2.2459544e-07,1.0252707e-07,1.1992309e-09,1.06140705e-08,3.2340558e-06,1.1866265e-06,8.4353516e-08,1.8727214e-05,3.92072e-06,7.0911833e-06,1.4842495e-08,1.8397312e-08,1.1657978e-06,9.121878e-06,1.8893473e-07,1.9279814e-06,1.4198498e-06,3.0016385e-05
..\..\data\fruit30_split\val\山竹\105.jpg,2,山竹,2,山竹,21,荔枝,18,苹果-红,True,0.0004935286,0.00035338383,0.94866586,0.007726966,0.0017248567,4.0719002e-05,7.834688e-05,0.00015868142,0.00057697407,6.18667e-05,2.9000987e-07,0.0004937402,0.0007962816,0.0024293403,1.3624597e-05,0.004628578,0.002300544,1.1205352e-05,0.01221647,0.0002138887,0.00075394346,0.013099661,1.941526e-06,0.0023030133,0.00044626114,0.00011432109,1.5476193e-05,0.00025885695,8.594106e-06,1.2799917e-05
..\..\data\fruit30_split\val\山竹\107.jpeg,2,山竹,2,山竹,27,车厘子,21,荔枝,True,5.5639168e-05,6.024985e-05,0.94364494,1.9822206e-05,0.00021612196,3.4850304e-06,5.0772007e-05,3.059954e-05,0.0075534037,5.1707398e-06,1.8882283e-06,1.0084346e-05,0.0060072825,1.7400693e-05,5.236767e-06,1.5720498e-07,1.7474194e-05,1.1820395e-05,0.0074100704,1.7277023e-05,0.0001366684,0.013024857,3.6755414e-06,5.3211596e-05,0.0008164568,0.000990228,0.00017081074,0.019595865,6.368771e-05,5.651883e-06
..\..\data\fruit30_split\val\山竹\112.jpg,2,山竹,2,山竹,21,荔枝,18,苹果-红,True,3.3777142e-06,0.00020090699,0.879573,8.339089e-05,0.00021644044,1.92981e-05,0.00012549461,0.0006230522,0.0019212223,2.2538e-05,2.6525096e-05,2.6460972e-05,0.001671594,7.175322e-06,1.4309686e-06,6.0059557e-07,0.0014305206,5.697439e-06,0.006833645,8.040115e-05,3.7526792e-05,0.099767886,2.5990344e-06,4.4718945e-06,0.0045264983,0.0015301195,3.4463166e-05,0.0008638961,0.00014831254,0.00021151997
..\..\data\fruit30_split\val\山竹\114.jpg,2,山竹,2,山竹,19,苹果-青,29,黄瓜,True,0.0086511355,0.0013289321,0.48479697,0.01513312,0.025484772,0.0017481624,0.0018941852,0.00027651916,0.029297201,0.00013561179,9.1361e-05,0.0015359884,0.00023261897,0.00013563894,5.7634395e-07,5.11029e-05,0.016054247,0.0011504883,0.0016896871,0.333154,8.515237e-05,0.0043953788,1.2719383e-06,3.996704e-06,0.0013419916,0.01065303,6.331265e-05,0.0014733279,0.00051923696,0.058620982
..\..\data\fruit30_split\val\山竹\129.jpg,2,山竹,2,山竹,21,荔枝,8,椰子,True,1.3548258e-07,1.572462e-07,0.99949837,1.8977582e-06,5.1592615e-06,7.804705e-07,3.9479175e-07,6.067121e-07,0.00012777341,4.3648606e-07,1.393087e-07,1.8155231e-07,1.8759734e-07,1.7202197e-07,2.5518649e-08,1.2270698e-07,6.369613e-07,1.064423e-08,1.7511913e-05,2.4605595e-07,7.486545e-07,0.00027699812,1.4973368e-08,6.5061175e-07,6.109609e-06,3.7247485e-06,7.297548e-09,5.6110468e-05,2.756185e-07,3.178682e-07
..\..\data\fruit30_split\val\山竹\140.jpg,2,山竹,2,山竹,8,椰子,25,西瓜,True,0.0006816171,6.30489e-05,0.98870265,4.464122e-05,0.0001595389,7.36361e-05,0.00011634353,5.607645e-08,0.006425216,3.9110338e-07,3.0488835e-07,0.00021496906,1.5000541e-05,0.0007592453,1.015498e-06,8.817707e-06,2.2305918e-05,3.95921e-06,0.00036823563,4.868595e-05,0.0008184865,0.00025364256,2.3082785e-05,4.5481032e-05,0.00013515083,0.0008725348,1.9347954e-05,4.8837086e-05,2.8844659e-06,7.0906586e-05
..\..\data\fruit30_split\val\山竹\143.jpg,2,山竹,2,山竹,11,猕猴桃,27,车厘子,True,0.0006803384,3.060625e-05,0.9851782,0.00029380614,0.00027044292,7.741753e-05,1.8595523e-05,4.6310197e-05,0.0011749489,9.1836e-06,3.7487707e-06,0.0057649943,1.1958588e-05,2.1532287e-06,2.6195285e-06,8.2354194e-07,0.0001416877,1.0125737e-05,0.0010133166,2.8985778e-06,2.6859885e-05,0.00026051386,4.6802177e-07,5.517109e-06,7.5538745e-05,0.00017397612,1.5772329e-06,0.0043053245,0.0004117149,4.3336963e-06
..\..\data\fruit30_split\val\山竹\144.jpg,2,山竹,2,山竹,8,椰子,21,荔枝,True,0.00019437521,7.3396217e-07,0.99523634,3.2312226e-05,2.6931653e-05,1.848232e-05,0.00028333234,6.0916346e-07,0.0023181462,5.5292085e-06,1.1415793e-08,1.0050886e-05,2.8767122e-06,2.8621105e-06,4.8642466e-08,6.7790547e-09,2.3469203e-05,5.578487e-06,6.23094e-05,2.9543705e-07,3.118126e-05,0.0012855956,7.446659e-08,8.007806e-07,0.00014949101,7.703626e-05,7.215802e-08,0.00022384294,2.7835185e-06,4.8923885e-06
..\..\data\fruit30_split\val\山竹\148.jpeg,2,山竹,8,椰子,2,山竹,18,苹果-红,True,0.001331571,0.000684323,0.29224873,0.000119167606,0.014824039,0.0014547079,0.009978224,0.01177577,0.30199075,0.00593927,0.0016182138,0.0071875937,0.09007983,0.0005839497,2.215169e-05,0.00020953937,0.02605674,0.0040269406,0.123190366,0.004193206,0.00071551866,0.007001502,8.844036e-05,0.003332676,0.06641329,0.0081990035,0.0018180032,0.006916119,0.00012497081,0.007875338
..\..\data\fruit30_split\val\山竹\149.png,2,山竹,2,山竹,27,车厘子,8,椰子,True,1.231987e-06,1.9954333e-08,0.99990535,1.5524874e-07,1.4002609e-05,8.202799e-08,3.0080804e-07,5.2960043e-08,1.696492e-05,9.076233e-10,9.165429e-09,7.042723e-07,6.1085004e-08,6.162719e-08,8.489828e-12,6.9397044e-10,6.855827e-06,2.8767277e-10,1.3567394e-05,1.2032834e-07,1.0279666e-08,2.8228148e-06,5.758088e-11,3.0155802e-09,4.3434335e-07,1.5264584e-06,1.9498059e-10,3.5611665e-05,3.4171324e-09,2.3257927e-09
..\..\data\fruit30_split\val\山竹\16.jpg,2,山竹,2,山竹,21,荔枝,8,椰子,True,5.24239e-06,1.1140561e-08,0.99972576,6.816145e-07,7.917767e-06,1.1861493e-07,1.7852367e-06,2.229611e-07,7.025227e-05,1.6326803e-08,9.669087e-09,3.5977732e-07,8.244582e-08,5.326698e-08,1.8615511e-09,2.355517e-08,1.8907897e-06,9.0834185e-10,2.1590365e-06,9.038437e-09,5.32088e-08,0.0001818707,1.7423504e-08,9.101563e-09,1.2182727e-07,6.813405e-08,6.846948e-09,9.858326e-07,2.2570721e-07,1.3655665e-08
..\..\data\fruit30_split\val\山竹\162.jpeg,2,山竹,2,山竹,3,杨梅,27,车厘子,True,2.3571656e-05,0.0001185016,0.88655645,0.049958866,0.00035438925,0.0031047584,0.00279178,0.0005284158,0.00021582918,1.4817001e-05,3.014481e-05,0.0007800562,0.0008124071,0.0020048504,6.392496e-06,8.217483e-05,0.0013524482,0.00022258713,0.0004254014,0.00093815685,0.00022387636,0.0084370775,8.4307585e-06,9.856782e-06,0.0012080318,2.80787e-06,7.590368e-05,0.03808239,0.00016293522,0.0014667232
..\..\data\fruit30_split\val\山竹\166.jpg,2,山竹,2,山竹,27,车厘子,29,黄瓜,True,6.3876854e-05,1.4025192e-05,0.99849296,2.6705027e-06,6.4374863e-06,7.8437615e-06,8.136038e-06,5.9162553e-06,0.00018008248,1.8066588e-07,1.6547052e-07,0.00013577765,2.698979e-06,1.8004223e-05,9.575379e-09,8.480732e-08,4.5613386e-05,1.2225258e-05,4.9738566e-07,0.00015484942,1.4489594e-05,8.90576e-06,8.004322e-07,9.424761e-07,3.5550972e-06,8.700309e-05,2.5772263e-06,0.0003847595,2.59377e-07,0.00034470233
..\..\data\fruit30_split\val\山竹\173.jpg,2,山竹,2,山竹,24,葡萄-红,21,荔枝,True,0.00071907096,0.0009040815,0.9746953,0.0008834396,5.621158e-05,1.5443957e-06,0.0015969336,6.051275e-07,6.63309e-05,4.2129526e-05,2.620005e-06,0.0004911491,7.901441e-05,1.4118327e-05,1.7737977e-07,3.749762e-07,0.0003763349,0.00055533653,2.2107104e-05,3.0145044e-05,0.0004088567,0.002009641,4.6002845e-07,8.16312e-05,0.015650019,5.157881e-05,8.065491e-06,0.001181202,2.800981e-06,6.879533e-05
